
jobId,companyId,jobType,degree,major,industry,yearsExperience,milesFromMetropolis
JOB1362684408838,COMP19,VICE_PRESIDENT,DOCTORAL,LITERATURE,HEALTH,8,78
JOB1362684408839,COMP17,MANAGER,DOCTORAL,MATH,OIL,20,48
JOB1362684408840,COMP21,CEO,DOCTORAL,NONE,AUTO,3,15
JOB1362684408841,COMP62,CTO,MASTERS,NONE,SERVICE,5,23
JOB1362684408842,COMP38,SENIOR,HIGH_SCHOOL,NONE,OIL,7,13
JOB1362684408843,COMP15,SENIOR,MASTERS,BIOLOGY,AUTO,3,49
JOB1362684408844,COMP2,VICE_PRESIDENT,HIGH_SCHOOL,NONE,OIL,7,10
JOB1362684408845,COMP42,SENIOR,BACHELORS,PHYSICS,OIL,14,79
JOB1362684408846,COMP19,CEO,NONE,NONE,OIL,12,19
JOB1362684408847,COMP12,CEO,HIGH_SCHOOL,NONE,HEALTH,6,43
JOB1362684408848,COMP54,CEO,BACHELORS,COMPSCI,OIL,22,89
JOB1362684408849,COMP56,JUNIOR,MASTERS,BUSINESS,SERVICE,18,51
JOB1362684408850,COMP37,CEO,BACHELORS,CHEMISTRY,EDUCATION,7,87
JOB1362684408851,COMP59,MANAGER,MASTERS,COMPSCI,SERVICE,22,67
JOB1362684408852,COMP58,CEO,NONE,NONE,EDUCATION,12,58
JOB1362684408853,COMP3,CTO,MASTERS,NONE,WEB,11,90
JOB1362684408854,COMP41,JUNIOR,DOCTORAL,PHYSICS,AUTO,0,37
JOB1362684408855,COMP62,CFO,NONE,NONE,HEALTH,9,73
JOB1362684408856,COMP11,JANITOR,HIGH_SCHOOL,NONE,SERVICE,22,75
JOB1362684408857,COMP37,CFO,MASTERS,CHEMISTRY,HEALTH,17,82
JOB1362684408858,COMP39,JANITOR,NONE,NONE,AUTO,7,31
JOB1362684408859,COMP56,CTO,MASTERS,BIOLOGY,FINANCE,16,16
JOB1362684408860,COMP21,MANAGER,DOCTORAL,BUSINESS,EDUCATION,7,80
JOB1362684408861,COMP19,SENIOR,DOCTORAL,PHYSICS,EDUCATION,10,71
JOB1362684408862,COMP29,CEO,DOCTORAL,PHYSICS,EDUCATION,3,15
JOB1362684408863,COMP19,SENIOR,NONE,NONE,WEB,17,20
JOB1362684408864,COMP40,SENIOR,HIGH_SCHOOL,NONE,WEB,5,91
JOB1362684408865,COMP45,MANAGER,HIGH_SCHOOL,NONE,SERVICE,12,54
JOB1362684408866,COMP24,SENIOR,MASTERS,CHEMISTRY,FINANCE,8,21
JOB1362684408867,COMP6,JANITOR,NONE,NONE,OIL,3,51
JOB1362684408868,COMP42,CFO,HIGH_SCHOOL,NONE,SERVICE,18,76
JOB1362684408869,COMP31,SENIOR,MASTERS,PHYSICS,FINANCE,21,91
JOB1362684408870,COMP35,SENIOR,BACHELORS,MATH,OIL,9,22
JOB1362684408871,COMP2,CTO,BACHELORS,ENGINEERING,HEALTH,10,53
JOB1362684408872,COMP23,VICE_PRESIDENT,NONE,NONE,SERVICE,18,41
JOB1362684408873,COMP59,JUNIOR,DOCTORAL,ENGINEERING,OIL,11,68
JOB1362684408874,COMP51,MANAGER,BACHELORS,BIOLOGY,AUTO,18,62
JOB1362684408875,COMP47,CEO,BACHELORS,LITERATURE,FINANCE,9,38
JOB1362684408876,COMP46,MANAGER,NONE,NONE,AUTO,23,47
JOB1362684408877,COMP39,JUNIOR,MASTERS,CHEMISTRY,AUTO,20,7
JOB1362684408878,COMP38,SENIOR,BACHELORS,BIOLOGY,FINANCE,22,34
JOB1362684408879,COMP54,VICE_PRESIDENT,BACHELORS,LITERATURE,WEB,18,53
JOB1362684408880,COMP62,VICE_PRESIDENT,BACHELORS,BIOLOGY,AUTO,7,58
JOB1362684408881,COMP46,VICE_PRESIDENT,MASTERS,BUSINESS,HEALTH,22,58
JOB1362684408882,COMP1,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,2,59
JOB1362684408883,COMP38,CFO,BACHELORS,NONE,OIL,23,22
JOB1362684408884,COMP2,CEO,MASTERS,MATH,FINANCE,4,82
JOB1362684408885,COMP38,MANAGER,NONE,NONE,EDUCATION,23,49
JOB1362684408886,COMP6,JANITOR,NONE,NONE,WEB,2,82
JOB1362684408887,COMP0,MANAGER,NONE,NONE,HEALTH,20,39
JOB1362684408888,COMP28,JANITOR,NONE,NONE,SERVICE,2,52
JOB1362684408889,COMP21,VICE_PRESIDENT,HIGH_SCHOOL,NONE,WEB,5,74
JOB1362684408890,COMP17,CTO,NONE,NONE,OIL,0,0
JOB1362684408891,COMP7,SENIOR,BACHELORS,MATH,AUTO,0,66
JOB1362684408892,COMP0,CEO,NONE,NONE,AUTO,3,55
JOB1362684408893,COMP14,CEO,NONE,NONE,SERVICE,2,21
JOB1362684408894,COMP61,MANAGER,DOCTORAL,LITERATURE,FINANCE,17,41
JOB1362684408895,COMP11,CTO,MASTERS,BIOLOGY,FINANCE,12,61
JOB1362684408896,COMP45,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,21,12
JOB1362684408897,COMP41,SENIOR,MASTERS,LITERATURE,HEALTH,0,59
JOB1362684408898,COMP24,CTO,DOCTORAL,BUSINESS,FINANCE,5,46
JOB1362684408899,COMP58,CTO,HIGH_SCHOOL,NONE,AUTO,23,58
JOB1362684408900,COMP42,MANAGER,MASTERS,NONE,HEALTH,14,54
JOB1362684408901,COMP14,SENIOR,BACHELORS,CHEMISTRY,HEALTH,20,31
JOB1362684408902,COMP48,JUNIOR,NONE,NONE,EDUCATION,8,41
JOB1362684408903,COMP43,JUNIOR,MASTERS,CHEMISTRY,AUTO,24,51
JOB1362684408904,COMP39,JANITOR,NONE,NONE,WEB,22,72
JOB1362684408905,COMP55,MANAGER,HIGH_SCHOOL,NONE,FINANCE,4,98
JOB1362684408906,COMP2,SENIOR,DOCTORAL,ENGINEERING,AUTO,12,48
JOB1362684408907,COMP59,CFO,NONE,NONE,SERVICE,2,5
JOB1362684408908,COMP17,CEO,NONE,NONE,EDUCATION,11,9
JOB1362684408909,COMP40,JUNIOR,MASTERS,COMPSCI,OIL,24,5
JOB1362684408910,COMP34,CEO,HIGH_SCHOOL,NONE,HEALTH,19,12
JOB1362684408911,COMP6,VICE_PRESIDENT,MASTERS,MATH,HEALTH,21,54
JOB1362684408912,COMP15,VICE_PRESIDENT,MASTERS,LITERATURE,FINANCE,5,8
JOB1362684408913,COMP3,SENIOR,HIGH_SCHOOL,NONE,AUTO,16,56
JOB1362684408914,COMP33,CTO,BACHELORS,BUSINESS,SERVICE,21,37
JOB1362684408915,COMP4,CFO,MASTERS,NONE,HEALTH,16,68
JOB1362684408916,COMP49,SENIOR,DOCTORAL,BUSINESS,FINANCE,1,31
JOB1362684408917,COMP54,JANITOR,HIGH_SCHOOL,NONE,WEB,19,28
JOB1362684408918,COMP49,MANAGER,BACHELORS,BUSINESS,OIL,15,93
JOB1362684408919,COMP11,JUNIOR,DOCTORAL,NONE,FINANCE,19,3
JOB1362684408920,COMP22,JANITOR,NONE,NONE,OIL,3,69
JOB1362684408921,COMP61,SENIOR,HIGH_SCHOOL,NONE,AUTO,4,69
JOB1362684408922,COMP44,CEO,HIGH_SCHOOL,NONE,OIL,7,56
JOB1362684408923,COMP48,JANITOR,HIGH_SCHOOL,NONE,SERVICE,13,62
JOB1362684408924,COMP10,JANITOR,NONE,NONE,AUTO,2,2
JOB1362684408925,COMP56,CTO,DOCTORAL,BUSINESS,OIL,6,93
JOB1362684408926,COMP59,JANITOR,NONE,NONE,SERVICE,7,10
JOB1362684408927,COMP48,JUNIOR,MASTERS,CHEMISTRY,HEALTH,22,68
JOB1362684408928,COMP41,MANAGER,HIGH_SCHOOL,NONE,AUTO,16,57
JOB1362684408929,COMP13,VICE_PRESIDENT,NONE,NONE,EDUCATION,2,32
JOB1362684408930,COMP43,SENIOR,NONE,NONE,AUTO,15,74
JOB1362684408931,COMP12,JUNIOR,DOCTORAL,NONE,SERVICE,14,11
JOB1362684408932,COMP43,CEO,MASTERS,CHEMISTRY,WEB,24,54
JOB1362684408933,COMP38,CTO,NONE,NONE,SERVICE,22,22
JOB1362684408934,COMP3,JUNIOR,DOCTORAL,BIOLOGY,WEB,11,40
JOB1362684408935,COMP62,CEO,HIGH_SCHOOL,NONE,WEB,7,52
JOB1362684408936,COMP40,CEO,NONE,NONE,AUTO,1,28
JOB1362684408937,COMP33,VICE_PRESIDENT,MASTERS,CHEMISTRY,SERVICE,7,60
JOB1362684408938,COMP35,CTO,HIGH_SCHOOL,NONE,SERVICE,11,6
JOB1362684408939,COMP38,SENIOR,NONE,NONE,HEALTH,3,42
JOB1362684408940,COMP51,JANITOR,NONE,NONE,SERVICE,21,66
JOB1362684408941,COMP16,CEO,HIGH_SCHOOL,NONE,AUTO,9,70
JOB1362684408942,COMP47,CEO,MASTERS,NONE,WEB,15,81
JOB1362684408943,COMP32,JUNIOR,HIGH_SCHOOL,NONE,FINANCE,17,62
JOB1362684408944,COMP2,CEO,BACHELORS,MATH,FINANCE,6,45
JOB1362684408945,COMP40,SENIOR,BACHELORS,BUSINESS,FINANCE,3,19
JOB1362684408946,COMP13,CEO,DOCTORAL,NONE,HEALTH,13,58
JOB1362684408947,COMP26,CEO,BACHELORS,COMPSCI,HEALTH,19,63
JOB1362684408948,COMP40,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,23,31
JOB1362684408949,COMP54,CFO,MASTERS,NONE,HEALTH,0,95
JOB1362684408950,COMP42,CFO,MASTERS,MATH,FINANCE,18,42
JOB1362684408951,COMP51,VICE_PRESIDENT,DOCTORAL,ENGINEERING,WEB,21,52
JOB1362684408952,COMP39,VICE_PRESIDENT,NONE,NONE,SERVICE,24,81
JOB1362684408953,COMP43,CEO,DOCTORAL,LITERATURE,HEALTH,11,19
JOB1362684408954,COMP1,MANAGER,NONE,NONE,OIL,0,92
JOB1362684408955,COMP19,JANITOR,NONE,NONE,HEALTH,3,76
JOB1362684408956,COMP53,CEO,HIGH_SCHOOL,NONE,OIL,3,26
JOB1362684408957,COMP3,JUNIOR,MASTERS,BIOLOGY,AUTO,12,60
JOB1362684408958,COMP33,JUNIOR,DOCTORAL,PHYSICS,SERVICE,13,51
JOB1362684408959,COMP15,JUNIOR,MASTERS,BUSINESS,WEB,13,6
JOB1362684408960,COMP17,CEO,DOCTORAL,BUSINESS,OIL,7,71
JOB1362684408961,COMP8,CFO,HIGH_SCHOOL,NONE,SERVICE,10,56
JOB1362684408962,COMP52,CTO,MASTERS,BIOLOGY,EDUCATION,11,13
JOB1362684408963,COMP16,CTO,BACHELORS,BIOLOGY,FINANCE,22,46
JOB1362684408964,COMP24,SENIOR,HIGH_SCHOOL,NONE,WEB,21,32
JOB1362684408965,COMP32,CTO,BACHELORS,PHYSICS,WEB,19,76
JOB1362684408966,COMP6,SENIOR,DOCTORAL,MATH,OIL,18,25
JOB1362684408967,COMP58,JANITOR,HIGH_SCHOOL,NONE,OIL,13,59
JOB1362684408968,COMP31,MANAGER,HIGH_SCHOOL,NONE,FINANCE,20,28
JOB1362684408969,COMP37,CFO,MASTERS,COMPSCI,SERVICE,15,79
JOB1362684408970,COMP2,SENIOR,MASTERS,LITERATURE,FINANCE,21,94
JOB1362684408971,COMP13,SENIOR,BACHELORS,CHEMISTRY,SERVICE,23,55
JOB1362684408972,COMP53,CTO,MASTERS,BUSINESS,OIL,19,80
JOB1362684408973,COMP38,CEO,MASTERS,NONE,HEALTH,0,0
JOB1362684408974,COMP29,JANITOR,NONE,NONE,FINANCE,17,60
JOB1362684408975,COMP31,CFO,HIGH_SCHOOL,NONE,SERVICE,4,20
JOB1362684408976,COMP3,JUNIOR,DOCTORAL,ENGINEERING,WEB,14,58
JOB1362684408977,COMP45,JUNIOR,HIGH_SCHOOL,NONE,WEB,19,64
JOB1362684408978,COMP21,VICE_PRESIDENT,HIGH_SCHOOL,NONE,AUTO,23,47
JOB1362684408979,COMP0,JANITOR,HIGH_SCHOOL,NONE,SERVICE,19,64
JOB1362684408980,COMP17,JUNIOR,HIGH_SCHOOL,NONE,WEB,22,20
JOB1362684408981,COMP51,JUNIOR,BACHELORS,ENGINEERING,AUTO,24,1
JOB1362684408982,COMP52,VICE_PRESIDENT,BACHELORS,BIOLOGY,WEB,18,67
JOB1362684408983,COMP8,JANITOR,HIGH_SCHOOL,NONE,SERVICE,21,90
JOB1362684408984,COMP59,MANAGER,BACHELORS,MATH,WEB,14,53
JOB1362684408985,COMP4,MANAGER,BACHELORS,NONE,WEB,24,45
JOB1362684408986,COMP12,CEO,NONE,NONE,AUTO,1,33
JOB1362684408987,COMP25,MANAGER,DOCTORAL,CHEMISTRY,HEALTH,24,65
JOB1362684408988,COMP53,JUNIOR,HIGH_SCHOOL,NONE,HEALTH,8,40
JOB1362684408989,COMP1,JANITOR,NONE,NONE,EDUCATION,6,12
JOB1362684408990,COMP58,CFO,NONE,NONE,SERVICE,18,93
JOB1362684408991,COMP14,CTO,BACHELORS,CHEMISTRY,OIL,8,67
JOB1362684408992,COMP59,CTO,HIGH_SCHOOL,NONE,OIL,0,37
JOB1362684408993,COMP24,VICE_PRESIDENT,DOCTORAL,NONE,FINANCE,21,69
JOB1362684408994,COMP42,MANAGER,HIGH_SCHOOL,NONE,AUTO,2,58
JOB1362684408995,COMP22,CTO,MASTERS,CHEMISTRY,SERVICE,1,12
JOB1362684408996,COMP54,JUNIOR,DOCTORAL,ENGINEERING,OIL,17,89
JOB1362684408997,COMP23,JUNIOR,MASTERS,MATH,FINANCE,19,1
JOB1362684408998,COMP10,CEO,MASTERS,MATH,AUTO,3,88
JOB1362684408999,COMP62,JUNIOR,MASTERS,BUSINESS,AUTO,22,85
JOB1362684409000,COMP4,VICE_PRESIDENT,MASTERS,NONE,EDUCATION,16,86
JOB1362684409001,COMP56,VICE_PRESIDENT,BACHELORS,ENGINEERING,SERVICE,14,19
JOB1362684409002,COMP61,VICE_PRESIDENT,HIGH_SCHOOL,NONE,OIL,7,34
JOB1362684409003,COMP32,CEO,NONE,NONE,WEB,19,22
JOB1362684409004,COMP22,CFO,HIGH_SCHOOL,NONE,FINANCE,9,24
JOB1362684409005,COMP56,MANAGER,MASTERS,PHYSICS,AUTO,20,34
JOB1362684409006,COMP12,MANAGER,DOCTORAL,MATH,OIL,18,67
JOB1362684409007,COMP9,JUNIOR,NONE,NONE,OIL,3,83
JOB1362684409008,COMP11,CFO,NONE,NONE,WEB,2,97
JOB1362684409009,COMP9,VICE_PRESIDENT,BACHELORS,PHYSICS,FINANCE,12,81
JOB1362684409010,COMP56,JUNIOR,MASTERS,BIOLOGY,WEB,19,42
JOB1362684409011,COMP45,CFO,BACHELORS,LITERATURE,WEB,14,97
JOB1362684409012,COMP43,VICE_PRESIDENT,NONE,NONE,SERVICE,20,41
JOB1362684409013,COMP42,MANAGER,DOCTORAL,COMPSCI,OIL,16,89
JOB1362684409014,COMP35,VICE_PRESIDENT,BACHELORS,ENGINEERING,WEB,22,41
JOB1362684409015,COMP32,MANAGER,NONE,NONE,AUTO,20,82
JOB1362684409016,COMP40,CTO,MASTERS,ENGINEERING,FINANCE,20,79
JOB1362684409017,COMP39,VICE_PRESIDENT,MASTERS,MATH,SERVICE,3,8
JOB1362684409018,COMP43,SENIOR,MASTERS,PHYSICS,HEALTH,16,83
JOB1362684409019,COMP29,CTO,NONE,NONE,EDUCATION,19,40
JOB1362684409020,COMP46,MANAGER,NONE,NONE,HEALTH,5,86
JOB1362684409021,COMP62,CEO,HIGH_SCHOOL,NONE,EDUCATION,20,13
JOB1362684409022,COMP46,JANITOR,NONE,NONE,WEB,8,53
JOB1362684409023,COMP51,CFO,DOCTORAL,BUSINESS,OIL,12,77
JOB1362684409024,COMP6,JANITOR,NONE,NONE,SERVICE,18,53
JOB1362684409025,COMP15,SENIOR,HIGH_SCHOOL,NONE,HEALTH,22,62
JOB1362684409026,COMP16,MANAGER,BACHELORS,BUSINESS,EDUCATION,23,78
JOB1362684409027,COMP24,VICE_PRESIDENT,BACHELORS,NONE,AUTO,11,54
JOB1362684409028,COMP30,JANITOR,NONE,NONE,FINANCE,0,56
JOB1362684409029,COMP36,CEO,DOCTORAL,CHEMISTRY,AUTO,20,37
JOB1362684409030,COMP11,SENIOR,HIGH_SCHOOL,NONE,OIL,7,9
JOB1362684409031,COMP9,VICE_PRESIDENT,DOCTORAL,BIOLOGY,SERVICE,6,37
JOB1362684409032,COMP31,SENIOR,MASTERS,LITERATURE,SERVICE,7,9
JOB1362684409033,COMP40,CEO,BACHELORS,ENGINEERING,OIL,1,54
JOB1362684409034,COMP57,SENIOR,NONE,NONE,HEALTH,4,70
JOB1362684409035,COMP22,JANITOR,NONE,NONE,WEB,4,83
JOB1362684409036,COMP61,SENIOR,MASTERS,NONE,AUTO,21,55
JOB1362684409037,COMP54,SENIOR,MASTERS,BIOLOGY,EDUCATION,1,53
JOB1362684409038,COMP19,JANITOR,NONE,NONE,FINANCE,16,24
JOB1362684409039,COMP53,JUNIOR,NONE,NONE,EDUCATION,3,48
JOB1362684409040,COMP54,JANITOR,NONE,NONE,WEB,10,80
JOB1362684409041,COMP52,JANITOR,HIGH_SCHOOL,NONE,WEB,20,10
JOB1362684409042,COMP28,MANAGER,MASTERS,ENGINEERING,FINANCE,15,83
JOB1362684409043,COMP51,CTO,MASTERS,NONE,EDUCATION,5,56
JOB1362684409044,COMP17,CFO,DOCTORAL,MATH,OIL,7,78
JOB1362684409045,COMP55,SENIOR,BACHELORS,BUSINESS,WEB,24,25
JOB1362684409046,COMP59,JUNIOR,BACHELORS,CHEMISTRY,HEALTH,6,11
JOB1362684409047,COMP50,SENIOR,HIGH_SCHOOL,NONE,AUTO,24,75
JOB1362684409048,COMP3,CTO,BACHELORS,CHEMISTRY,AUTO,8,14
JOB1362684409049,COMP52,SENIOR,HIGH_SCHOOL,NONE,AUTO,20,58
JOB1362684409050,COMP19,VICE_PRESIDENT,MASTERS,COMPSCI,EDUCATION,15,89
JOB1362684409051,COMP23,CEO,NONE,NONE,WEB,18,45
JOB1362684409052,COMP28,SENIOR,DOCTORAL,COMPSCI,HEALTH,18,99
JOB1362684409053,COMP49,JUNIOR,BACHELORS,PHYSICS,WEB,11,16
JOB1362684409054,COMP5,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,23,84
JOB1362684409055,COMP36,CFO,DOCTORAL,NONE,EDUCATION,5,10
JOB1362684409056,COMP17,JANITOR,NONE,NONE,HEALTH,2,13
JOB1362684409057,COMP32,VICE_PRESIDENT,NONE,NONE,OIL,0,67
JOB1362684409058,COMP19,SENIOR,NONE,NONE,FINANCE,22,55
JOB1362684409059,COMP48,CEO,BACHELORS,LITERATURE,AUTO,8,37
JOB1362684409060,COMP44,JUNIOR,BACHELORS,BUSINESS,FINANCE,4,84
JOB1362684409061,COMP38,JUNIOR,BACHELORS,LITERATURE,WEB,22,4
JOB1362684409062,COMP4,JUNIOR,NONE,NONE,WEB,13,10
JOB1362684409063,COMP62,VICE_PRESIDENT,BACHELORS,PHYSICS,WEB,18,80
JOB1362684409064,COMP21,CTO,NONE,NONE,OIL,19,5
JOB1362684409065,COMP58,SENIOR,NONE,NONE,FINANCE,19,77
JOB1362684409066,COMP3,SENIOR,DOCTORAL,LITERATURE,OIL,16,19
JOB1362684409067,COMP30,VICE_PRESIDENT,BACHELORS,CHEMISTRY,AUTO,22,13
JOB1362684409068,COMP25,SENIOR,BACHELORS,ENGINEERING,AUTO,14,80
JOB1362684409069,COMP38,MANAGER,BACHELORS,LITERATURE,OIL,16,35
JOB1362684409070,COMP4,VICE_PRESIDENT,BACHELORS,MATH,HEALTH,2,66
JOB1362684409071,COMP43,JUNIOR,NONE,NONE,WEB,23,3
JOB1362684409072,COMP37,SENIOR,MASTERS,MATH,EDUCATION,12,7
JOB1362684409073,COMP53,SENIOR,MASTERS,BIOLOGY,AUTO,11,22
JOB1362684409074,COMP4,CEO,BACHELORS,NONE,OIL,15,25
JOB1362684409075,COMP44,CTO,DOCTORAL,PHYSICS,WEB,11,3
JOB1362684409076,COMP24,CEO,MASTERS,ENGINEERING,OIL,21,77
JOB1362684409077,COMP41,SENIOR,NONE,NONE,FINANCE,6,29
JOB1362684409078,COMP6,VICE_PRESIDENT,BACHELORS,CHEMISTRY,SERVICE,18,96
JOB1362684409079,COMP3,JUNIOR,NONE,NONE,AUTO,21,94
JOB1362684409080,COMP58,CTO,DOCTORAL,BIOLOGY,HEALTH,20,98
JOB1362684409081,COMP4,CTO,BACHELORS,LITERATURE,EDUCATION,11,69
JOB1362684409082,COMP30,SENIOR,BACHELORS,COMPSCI,SERVICE,17,30
JOB1362684409083,COMP34,SENIOR,BACHELORS,BIOLOGY,HEALTH,7,91
JOB1362684409084,COMP53,JANITOR,NONE,NONE,EDUCATION,6,90
JOB1362684409085,COMP13,CEO,NONE,NONE,EDUCATION,17,83
JOB1362684409086,COMP25,VICE_PRESIDENT,HIGH_SCHOOL,NONE,AUTO,13,40
JOB1362684409087,COMP48,SENIOR,MASTERS,BIOLOGY,EDUCATION,4,7
JOB1362684409088,COMP40,CFO,DOCTORAL,NONE,AUTO,16,93
JOB1362684409089,COMP44,JUNIOR,NONE,NONE,FINANCE,2,13
JOB1362684409090,COMP9,CFO,MASTERS,BUSINESS,HEALTH,22,18
JOB1362684409091,COMP44,JANITOR,NONE,NONE,OIL,21,63
JOB1362684409092,COMP25,MANAGER,DOCTORAL,ENGINEERING,HEALTH,12,31
JOB1362684409093,COMP33,SENIOR,NONE,NONE,SERVICE,10,85
JOB1362684409094,COMP14,CFO,HIGH_SCHOOL,NONE,SERVICE,10,76
JOB1362684409095,COMP15,CFO,BACHELORS,BIOLOGY,WEB,7,54
JOB1362684409096,COMP12,CTO,NONE,NONE,HEALTH,24,43
JOB1362684409097,COMP0,JUNIOR,MASTERS,NONE,EDUCATION,9,94
JOB1362684409098,COMP6,CEO,DOCTORAL,CHEMISTRY,SERVICE,10,51
JOB1362684409099,COMP31,MANAGER,DOCTORAL,LITERATURE,EDUCATION,7,22
JOB1362684409100,COMP56,VICE_PRESIDENT,MASTERS,MATH,WEB,24,15
JOB1362684409101,COMP12,MANAGER,BACHELORS,BUSINESS,EDUCATION,16,7
JOB1362684409102,COMP62,CTO,MASTERS,BUSINESS,OIL,4,55
JOB1362684409103,COMP8,SENIOR,BACHELORS,ENGINEERING,AUTO,23,98
JOB1362684409104,COMP32,VICE_PRESIDENT,NONE,NONE,FINANCE,23,48
JOB1362684409105,COMP32,VICE_PRESIDENT,NONE,NONE,FINANCE,12,36
JOB1362684409106,COMP23,VICE_PRESIDENT,MASTERS,MATH,AUTO,14,3
JOB1362684409107,COMP40,CFO,DOCTORAL,CHEMISTRY,FINANCE,10,13
JOB1362684409108,COMP60,JANITOR,HIGH_SCHOOL,NONE,SERVICE,12,38
JOB1362684409109,COMP26,CEO,BACHELORS,ENGINEERING,SERVICE,12,92
JOB1362684409110,COMP29,CFO,BACHELORS,PHYSICS,FINANCE,8,78
JOB1362684409111,COMP5,VICE_PRESIDENT,HIGH_SCHOOL,NONE,HEALTH,12,7
JOB1362684409112,COMP0,JANITOR,NONE,NONE,AUTO,18,96
JOB1362684409113,COMP49,CTO,HIGH_SCHOOL,NONE,OIL,17,49
JOB1362684409114,COMP51,VICE_PRESIDENT,DOCTORAL,COMPSCI,WEB,15,55
JOB1362684409115,COMP9,CTO,HIGH_SCHOOL,NONE,SERVICE,19,47
JOB1362684409116,COMP3,JUNIOR,MASTERS,CHEMISTRY,OIL,11,57
JOB1362684409117,COMP7,CEO,DOCTORAL,BUSINESS,HEALTH,9,40
JOB1362684409118,COMP2,SENIOR,BACHELORS,PHYSICS,WEB,13,87
JOB1362684409119,COMP23,MANAGER,HIGH_SCHOOL,NONE,SERVICE,5,37
JOB1362684409120,COMP1,JUNIOR,DOCTORAL,BUSINESS,EDUCATION,18,80
JOB1362684409121,COMP42,JUNIOR,HIGH_SCHOOL,NONE,WEB,0,35
JOB1362684409122,COMP20,SENIOR,HIGH_SCHOOL,NONE,EDUCATION,14,5
JOB1362684409123,COMP51,CEO,DOCTORAL,ENGINEERING,WEB,11,43
JOB1362684409124,COMP27,MANAGER,NONE,NONE,OIL,15,17
JOB1362684409125,COMP34,JANITOR,NONE,NONE,SERVICE,19,68
JOB1362684409126,COMP16,CFO,NONE,NONE,AUTO,21,35
JOB1362684409127,COMP56,CFO,HIGH_SCHOOL,NONE,AUTO,8,57
JOB1362684409128,COMP16,MANAGER,BACHELORS,BUSINESS,HEALTH,11,31
JOB1362684409129,COMP56,MANAGER,MASTERS,LITERATURE,HEALTH,3,29
JOB1362684409130,COMP35,VICE_PRESIDENT,BACHELORS,BIOLOGY,OIL,9,56
JOB1362684409131,COMP55,JUNIOR,DOCTORAL,CHEMISTRY,WEB,7,55
JOB1362684409132,COMP37,SENIOR,DOCTORAL,MATH,HEALTH,23,91
JOB1362684409133,COMP2,SENIOR,BACHELORS,LITERATURE,FINANCE,13,66
JOB1362684409134,COMP46,CEO,BACHELORS,COMPSCI,WEB,22,69
JOB1362684409135,COMP2,CEO,MASTERS,ENGINEERING,SERVICE,0,26
JOB1362684409136,COMP15,JUNIOR,DOCTORAL,BUSINESS,FINANCE,0,99
JOB1362684409137,COMP20,MANAGER,BACHELORS,CHEMISTRY,OIL,11,13
JOB1362684409138,COMP45,CEO,HIGH_SCHOOL,NONE,AUTO,24,21
JOB1362684409139,COMP35,CTO,BACHELORS,ENGINEERING,HEALTH,3,48
JOB1362684409140,COMP38,CEO,DOCTORAL,ENGINEERING,OIL,5,54
JOB1362684409141,COMP20,CEO,MASTERS,BUSINESS,OIL,17,65
JOB1362684409142,COMP39,CTO,BACHELORS,PHYSICS,WEB,9,56
JOB1362684409143,COMP5,CFO,MASTERS,LITERATURE,AUTO,17,68
JOB1362684409144,COMP27,JUNIOR,BACHELORS,ENGINEERING,HEALTH,23,0
JOB1362684409145,COMP22,JUNIOR,NONE,NONE,HEALTH,19,96
JOB1362684409146,COMP5,SENIOR,NONE,NONE,OIL,14,17
JOB1362684409147,COMP45,MANAGER,MASTERS,PHYSICS,SERVICE,1,38
JOB1362684409148,COMP39,JUNIOR,DOCTORAL,ENGINEERING,HEALTH,11,45
JOB1362684409149,COMP42,JANITOR,HIGH_SCHOOL,NONE,WEB,19,59
JOB1362684409150,COMP13,JUNIOR,BACHELORS,NONE,HEALTH,7,97
JOB1362684409151,COMP33,CFO,NONE,NONE,AUTO,12,35
JOB1362684409152,COMP39,SENIOR,BACHELORS,LITERATURE,FINANCE,19,18
JOB1362684409153,COMP54,CEO,BACHELORS,BIOLOGY,HEALTH,0,39
JOB1362684409154,COMP20,CTO,BACHELORS,CHEMISTRY,WEB,18,46
JOB1362684409155,COMP35,CTO,DOCTORAL,PHYSICS,HEALTH,16,26
JOB1362684409156,COMP28,CEO,NONE,NONE,FINANCE,18,76
JOB1362684409157,COMP57,MANAGER,HIGH_SCHOOL,NONE,EDUCATION,24,37
JOB1362684409158,COMP3,CFO,HIGH_SCHOOL,NONE,HEALTH,21,27
JOB1362684409159,COMP26,MANAGER,HIGH_SCHOOL,NONE,OIL,9,6
JOB1362684409160,COMP0,JANITOR,NONE,NONE,OIL,6,1
JOB1362684409161,COMP48,MANAGER,HIGH_SCHOOL,NONE,WEB,7,77
JOB1362684409162,COMP46,JUNIOR,HIGH_SCHOOL,NONE,SERVICE,11,36
JOB1362684409163,COMP31,CEO,HIGH_SCHOOL,NONE,FINANCE,12,60
JOB1362684409164,COMP26,SENIOR,DOCTORAL,BIOLOGY,OIL,17,16
JOB1362684409165,COMP36,CEO,BACHELORS,PHYSICS,AUTO,0,78
JOB1362684409166,COMP25,CTO,HIGH_SCHOOL,NONE,FINANCE,20,82
